tgDataLogger2 started logging at time 03202017_133234, with 48 sensors on 1 senseable objects.
time,0_rod(rod).X,0_rod(rod).Y,0_rod(rod).Z,0_rod(rod).Euler1,0_rod(rod).Euler2,0_rod(rod).Euler3,0_rod(rod).mass,1_rod(rod).X,1_rod(rod).Y,1_rod(rod).Z,1_rod(rod).Euler1,1_rod(rod).Euler2,1_rod(rod).Euler3,1_rod(rod).mass,2_rod(rod).X,2_rod(rod).Y,2_rod(rod).Z,2_rod(rod).Euler1,2_rod(rod).Euler2,2_rod(rod).Euler3,2_rod(rod).mass,3_rod(rod).X,3_rod(rod).Y,3_rod(rod).Z,3_rod(rod).Euler1,3_rod(rod).Euler2,3_rod(rod).Euler3,3_rod(rod).mass,4_rod(rod).X,4_rod(rod).Y,4_rod(rod).Z,4_rod(rod).Euler1,4_rod(rod).Euler2,4_rod(rod).Euler3,4_rod(rod).mass,5_rod(rod).X,5_rod(rod).Y,5_rod(rod).Z,5_rod(rod).Euler1,5_rod(rod).Euler2,5_rod(rod).Euler3,5_rod(rod).mass,6_rod(rod).X,6_rod(rod).Y,6_rod(rod).Z,6_rod(rod).Euler1,6_rod(rod).Euler2,6_rod(rod).Euler3,6_rod(rod).mass,7_rod(rod).X,7_rod(rod).Y,7_rod(rod).Z,7_rod(rod).Euler1,7_rod(rod).Euler2,7_rod(rod).Euler3,7_rod(rod).mass,8_rod(rod).X,8_rod(rod).Y,8_rod(rod).Z,8_rod(rod).Euler1,8_rod(rod).Euler2,8_rod(rod).Euler3,8_rod(rod).mass,9_rod(rod).X,9_rod(rod).Y,9_rod(rod).Z,9_rod(rod).Euler1,9_rod(rod).Euler2,9_rod(rod).Euler3,9_rod(rod).mass,10_rod(rod).X,10_rod(rod).Y,10_rod(rod).Z,10_rod(rod).Euler1,10_rod(rod).Euler2,10_rod(rod).Euler3,10_rod(rod).mass,11_rod(rod).X,11_rod(rod).Y,11_rod(rod).Z,11_rod(rod).Euler1,11_rod(rod).Euler2,11_rod(rod).Euler3,11_rod(rod).mass,12_SCA(string).RestLen,12_SCA(string).CurrLen,12_SCA(string).Tension,13_SCA(string).RestLen,13_SCA(string).CurrLen,13_SCA(string).Tension,14_SCA(string).RestLen,14_SCA(string).CurrLen,14_SCA(string).Tension,15_SCA(string).RestLen,15_SCA(string).CurrLen,15_SCA(string).Tension,16_SCA(string).RestLen,16_SCA(string).CurrLen,16_SCA(string).Tension,17_SCA(string).RestLen,17_SCA(string).CurrLen,17_SCA(string).Tension,18_SCA(string).RestLen,18_SCA(string).CurrLen,18_SCA(string).Tension,19_SCA(string).RestLen,19_SCA(string).CurrLen,19_SCA(string).Tension,20_SCA(string).RestLen,20_SCA(string).CurrLen,20_SCA(string).Tension,21_SCA(string).RestLen,21_SCA(string).CurrLen,21_SCA(string).Tension,22_SCA(string).RestLen,22_SCA(string).CurrLen,22_SCA(string).Tension,23_SCA(string).RestLen,23_SCA(string).CurrLen,23_SCA(string).Tension,24_SCA(string).RestLen,24_SCA(string).CurrLen,24_SCA(string).Tension,25_SCA(string).RestLen,25_SCA(string).CurrLen,25_SCA(string).Tension,26_SCA(string).RestLen,26_SCA(string).CurrLen,26_SCA(string).Tension,27_SCA(string).RestLen,27_SCA(string).CurrLen,27_SCA(string).Tension,28_SCA(string).RestLen,28_SCA(string).CurrLen,28_SCA(string).Tension,29_SCA(string).RestLen,29_SCA(string).CurrLen,29_SCA(string).Tension,30_SCA(string).RestLen,30_SCA(string).CurrLen,30_SCA(string).Tension,31_SCA(string).RestLen,31_SCA(string).CurrLen,31_SCA(string).Tension,32_SCA(string).RestLen,32_SCA(string).CurrLen,32_SCA(string).Tension,33_SCA(string).RestLen,33_SCA(string).CurrLen,33_SCA(string).Tension,34_SCA(string).RestLen,34_SCA(string).CurrLen,34_SCA(string).Tension,35_SCA(string).RestLen,35_SCA(string).CurrLen,35_SCA(string).Tension,36_SCA(string).RestLen,36_SCA(string).CurrLen,36_SCA(string).Tension,37_SCA(string).RestLen,37_SCA(string).CurrLen,37_SCA(string).Tension,38_SCA(string).RestLen,38_SCA(string).CurrLen,38_SCA(string).Tension,39_SCA(string).RestLen,39_SCA(string).CurrLen,39_SCA(string).Tension,40_SCA(string).RestLen,40_SCA(string).CurrLen,40_SCA(string).Tension,41_SCA(string).RestLen,41_SCA(string).CurrLen,41_SCA(string).Tension,42_SCA(string).RestLen,42_SCA(string).CurrLen,42_SCA(string).Tension,43_SCA(string).RestLen,43_SCA(string).CurrLen,43_SCA(string).Tension,44_SCA(string).RestLen,44_SCA(string).CurrLen,44_SCA(string).Tension,45_SCA(string).RestLen,45_SCA(string).CurrLen,45_SCA(string).Tension,46_SCA(string).RestLen,46_SCA(string).CurrLen,46_SCA(string).Tension,47_SCA(string).RestLen,47_SCA(string).CurrLen,47_SCA(string).Tension,
1.4875,0.213083,11.5224,-0.21307,0.529897,-0.146975,0.529918,0.0861219,2.39542,11.9924,1.30458,0.529901,-0.146976,0.529903,0.0861219,1.96683,13.366,-1.06837,0.527476,-0.145984,0.531797,0.0861219,1.89275,11.8616,-1.3631,-1.45099,0.283529,0.318961,0.0903166,1.03729,11.2349,1.01771,-1.51733,0.329516,0.347268,0.0919998,1.23153,13.6133,0.198468,-1.46213,0.326409,0.363176,0.0892445,2.88746,11.6241,-0.0324579,-0.432104,-0.0485694,-0.220439,0.0909582,0.624131,12.4749,-1.14912,-0.439104,-0.0308516,-0.137982,0.0925531,1.14572,12.7108,1.38902,-0.555867,-0.014345,-0.0506163,0.0893928,1.33962,12.7713,0.198854,-0.581992,-0.346456,-1.04522,0.10845,1.41312,12.9721,0.236885,0.523935,0.354594,-1.1782,0.0982984,1.50798,10.8541,-0.322984,0.064264,0.0514541,-1.35016,0.0915818,1.85682,1.85684,0.0170185,1.87539,1.87538,0,1.78003,1.78013,0.101813,1.7973,1.7973,0.00586551,1.66148,1.66148,0.000572928,1.7497,1.74998,0.277273,1.69078,1.69078,0.000587106,1.76679,1.80238,35.5918,1.7414,1.74151,0.113412,1.77904,1.74246,0,1.66897,1.676,7.03918,1.78096,1.78137,0.414276,1.87208,1.87192,0,1.61776,1.61782,0.0617732,1.62728,1.62719,0,1.74764,1.74764,0,1.77114,1.77077,0,1.64088,1.64088,0.00192224,1.85386,1.80476,0,1.51508,1.51508,0,1.64632,1.65596,9.63885,1.89346,1.8935,0.0340812,1.75275,1.75275,0.00507305,1.75199,1.75244,0.45835,1.80886,1.80886,0.0022191,1.56601,1.56618,0.170004,1.90032,1.90033,0.00257963,1.64012,1.64012,0,1.46592,1.46644,0.528469,1.69645,1.69246,0,1.49831,1.49835,0.0362546,2.27852,2.25561,0,1.98603,1.98491,0,2.00238,2.0026,0.21482,1.87412,1.87427,0.156639,1.85573,1.87844,22.7153,
1.4876,0.213083,11.5224,-0.213069,0.529897,-0.146975,0.529919,0.0861219,2.39542,11.9924,1.30458,0.529901,-0.146977,0.529903,0.0861219,1.96561,13.3657,-1.06921,0.527444,-0.145642,0.531922,0.0861219,1.89272,11.8615,-1.36314,-1.45102,0.283519,0.318905,0.0903166,1.03729,11.2349,1.01771,-1.51733,0.329516,0.347268,0.0919998,1.23153,13.6133,0.198468,-1.46213,0.326409,0.363176,0.0892445,2.88746,11.6241,-0.0324581,-0.432104,-0.0485695,-0.220439,0.0909582,0.62414,12.4749,-1.14912,-0.439119,-0.0308608,-0.13799,0.0925531,1.14568,12.7108,1.38899,-0.555823,-0.0143359,-0.050656,0.0893928,1.34064,12.7715,0.199583,-0.582175,-0.347021,-1.04463,0.10845,1.41312,12.972,0.236885,0.523935,0.354595,-1.1782,0.0982984,1.50798,10.8541,-0.322984,0.0642644,0.0514546,-1.35016,0.0915818,1.85682,1.85684,0.0176849,1.87539,1.87538,0,1.78003,1.78016,0.127916,1.7973,1.7973,0.00701066,1.66148,1.66148,0.000577492,1.7497,1.75004,0.337307,1.69078,1.69078,0.000665714,1.76679,1.80413,37.3397,1.7414,1.74154,0.138851,1.77904,1.74055,0,1.66897,1.67646,7.49254,1.78096,1.78146,0.504558,1.87208,1.87189,0,1.61776,1.61783,0.0748344,1.62728,1.62716,0,1.74764,1.74764,0,1.77114,1.77069,0,1.64088,1.64088,0.00234608,1.85386,1.80148,0,1.51508,1.51508,0,1.64632,1.65666,10.3409,1.89346,1.8935,0.0422422,1.75275,1.75275,0.00576373,1.75199,1.75254,0.54955,1.80886,1.80886,0.00288836,1.56601,1.56574,0,1.90032,1.90033,0.00300004,1.64012,1.64012,0,1.46592,1.46655,0.635311,1.69645,1.69238,0,1.49831,1.49835,0.038175,2.27852,2.25474,0,1.98603,1.98428,0,2.00238,2.00322,0.840757,1.87412,1.8743,0.187232,1.85573,1.87918,23.447,
1.4877,0.213083,11.5224,-0.213068,0.529896,-0.146974,0.52992,0.0861219,2.39542,11.9924,1.30458,0.529901,-0.146977,0.529903,0.0861219,1.96439,13.3654,-1.07004,0.527419,-0.145296,0.532044,0.0861219,1.89268,11.8615,-1.3632,-1.45105,0.283508,0.318843,0.0903166,1.03729,11.2349,1.01771,-1.51733,0.329516,0.347267,0.0919998,1.23153,13.6133,0.198469,-1.46213,0.326408,0.363176,0.0892445,2.88746,11.6241,-0.0324583,-0.432105,-0.0485696,-0.220439,0.0909582,0.62415,12.4749,-1.14913,-0.439135,-0.0308722,-0.137999,0.0925531,1.14564,12.7108,1.38896,-0.555773,-0.0143259,-0.0506998,0.0893928,1.34166,12.7717,0.200312,-0.582359,-0.347584,-1.04404,0.10845,1.41312,12.972,0.236885,0.523935,0.354595,-1.1782,0.0982984,1.50798,10.8541,-0.322984,0.0642648,0.0514552,-1.35016,0.0915818,1.85682,1.85684,0.0182623,1.87539,1.87538,0,1.78003,1.78019,0.158178,1.7973,1.7973,0.00868463,1.66148,1.66148,0.00053222,1.7497,1.7501,0.404266,1.69078,1.69078,0.00076107,1.76679,1.80584,39.0475,1.7414,1.74156,0.16753,1.77904,1.73866,0,1.66897,1.67693,7.96286,1.78096,1.78156,0.605667,1.87208,1.87185,0,1.61776,1.61785,0.0900222,1.62728,1.62713,0,1.74764,1.74764,0,1.77114,1.77061,0,1.64088,1.64088,0.0027279,1.85386,1.79821,0,1.51508,1.51508,0.000198089,1.64632,1.65736,11.0389,1.89346,1.89351,0.0512845,1.75275,1.75275,0.00645747,1.75199,1.75264,0.650004,1.80886,1.80886,0.00362024,1.56601,1.5653,0,1.90032,1.90033,0.0035541,1.64012,1.64012,0,1.46592,1.46667,0.753104,1.69645,1.69232,0,1.49831,1.49835,0.039988,2.27852,2.25388,0,1.98603,1.98366,0,2.00238,2.00385,1.46496,1.87412,1.87434,0.221718,1.85573,1.87988,24.1553,
1.4878,0.213083,11.5224,-0.213067,0.529896,-0.146974,0.52992,0.0861219,2.39542,11.9924,1.30458,0.529902,-0.146977,0.529903,0.0861219,1.96318,13.3651,-1.07085,0.5274,-0.144947,0.532162,0.0861219,1.89264,11.8615,-1.36326,-1.45108,0.283496,0.318775,0.0903166,1.03729,11.2349,1.01772,-1.51733,0.329516,0.347267,0.0919998,1.23153,13.6132,0.198469,-1.46213,0.326408,0.363176,0.0892445,2.88746,11.624,-0.0324586,-0.432105,-0.0485698,-0.220438,0.0909582,0.624161,12.4748,-1.14913,-0.439153,-0.0308861,-0.138009,0.0925531,1.1456,12.7108,1.38893,-0.555719,-0.0143149,-0.0507478,0.0893928,1.34268,12.772,0.201042,-0.582545,-0.348146,-1.04344,0.10845,1.41312,12.972,0.236885,0.523935,0.354595,-1.1782,0.0982984,1.50798,10.854,-0.322984,0.0642654,0.051456,-1.35015,0.0915818,1.85682,1.85684,0.0187599,1.87539,1.87538,0,1.78003,1.78022,0.19285,1.7973,1.79731,0.0111827,1.66148,1.66148,0.000434677,1.7497,1.75018,0.478188,1.69078,1.69078,0.000879861,1.76679,1.8075,40.7134,1.7414,1.7416,0.199619,1.77904,1.73679,0,1.66897,1.67741,8.44968,1.78096,1.78168,0.717991,1.87208,1.87181,0,1.61776,1.61786,0.107434,1.62728,1.6271,0,1.74764,1.74764,0,1.77114,1.77052,0,1.64088,1.64088,0.00307478,1.85386,1.79493,0,1.51508,1.51509,0.000890698,1.64632,1.65805,11.7322,1.89346,1.89352,0.0612647,1.75275,1.75275,0.0071502,1.75199,1.75275,0.759853,1.80886,1.80886,0.00442815,1.56601,1.56485,0,1.90032,1.90033,0.00426385,1.64012,1.64012,0,1.46592,1.4668,0.882021,1.69645,1.69226,0,1.49831,1.49835,0.0417098,2.27852,2.25302,0,1.98603,1.98304,0,2.00238,2.00447,2.08654,1.87412,1.87438,0.260685,1.85573,1.88057,24.8396,
1.4879,0.213083,11.5224,-0.213066,0.529895,-0.146974,0.529921,0.0861219,2.39542,11.9924,1.30458,0.529903,-0.146978,0.529904,0.0861219,1.96198,13.3648,-1.07166,0.527388,-0.144594,0.532277,0.0861219,1.89259,11.8615,-1.36333,-1.45112,0.283481,0.318698,0.0903166,1.03729,11.2349,1.01772,-1.51733,0.329516,0.347266,0.0919998,1.23153,13.6132,0.19847,-1.46213,0.326407,0.363176,0.0892445,2.88746,11.624,-0.0324588,-0.432105,-0.0485699,-0.220438,0.0909582,0.624174,12.4748,-1.14914,-0.439174,-0.030903,-0.13802,0.0925531,1.14555,12.7108,1.38889,-0.55566,-0.0143031,-0.0508002,0.0893928,1.3437,12.7722,0.201773,-0.582731,-0.348707,-1.04285,0.10845,1.41312,12.972,0.236885,0.523935,0.354595,-1.1782,0.0982984,1.50798,10.854,-0.322983,0.0642661,0.0514569,-1.35015,0.0915818,1.85682,1.85684,0.0191933,1.87539,1.87538,0,1.78003,1.78026,0.232174,1.7973,1.79731,0.0147826,1.66148,1.66148,0.000276691,1.7497,1.75026,0.559108,1.69078,1.69078,0.00102893,1.76679,1.80913,42.3354,1.7414,1.74163,0.235288,1.77904,1.73495,0,1.66897,1.67792,8.95253,1.78096,1.7818,0.841888,1.87208,1.87176,0,1.61776,1.61788,0.127163,1.62728,1.62707,0,1.74764,1.74764,0,1.77114,1.77042,0,1.64088,1.64088,0.00339442,1.85386,1.79166,0,1.51508,1.51509,0.00181501,1.64632,1.65874,12.4201,1.89346,1.89353,0.0722379,1.75275,1.75275,0.00783068,1.75199,1.75287,0.879211,1.80886,1.80886,0.00532701,1.56601,1.56441,0,1.90032,1.90033,0.00513898,1.64012,1.64012,0.00074,1.46592,1.46694,1.0222,1.69645,1.69222,0,1.49831,1.49835,0.043363,2.27852,2.25216,0,1.98603,1.98242,0,2.00238,2.00509,2.7046,1.87412,1.87442,0.304709,1.85573,1.88123,25.4998,
1.488,0.213083,11.5224,-0.213065,0.529894,-0.146973,0.529922,0.0861219,2.39542,11.9924,1.30458,0.529905,-0.146979,0.529904,0.0861219,1.96079,13.3646,-1.07245,0.527382,-0.144239,0.532388,0.0861219,1.89254,11.8615,-1.3634,-1.45116,0.283466,0.318614,0.0903166,1.03729,11.2349,1.01772,-1.51733,0.329516,0.347266,0.0919998,1.23153,13.6132,0.19847,-1.46213,0.326406,0.363176,0.0892445,2.88746,11.624,-0.032459,-0.432106,-0.0485701,-0.220438,0.0909582,0.624189,12.4748,-1.14915,-0.439197,-0.0309231,-0.138033,0.0925531,1.1455,12.7108,1.38885,-0.555596,-0.0142904,-0.050857,0.0893928,1.34472,12.7724,0.202504,-0.582918,-0.349266,-1.04226,0.10845,1.41312,12.972,0.236885,0.523935,0.354595,-1.1782,0.0982984,1.50798,10.854,-0.322983,0.0642669,0.051458,-1.35015,0.0915818,1.85682,1.85684,0.0195782,1.87539,1.87538,0,1.78003,1.78031,0.276424,1.7973,1.79731,0.019742,1.66148,1.66148,5.17558e-05,1.7497,1.75035,0.647055,1.69078,1.69078,0.00122761,1.76679,1.8107,43.9116,1.7414,1.74167,0.274708,1.77904,1.73313,0,1.66897,1.67844,9.47086,1.78096,1.78193,0.977686,1.87208,1.87171,0,1.61776,1.6179,0.148941,1.62728,1.62703,0,1.74764,1.74764,0,1.77114,1.77031,0,1.64088,1.64088,0.00379122,1.85386,1.78839,0,1.51508,1.51509,0.00300754,1.64632,1.65942,13.1019,1.89346,1.89355,0.0848302,1.75275,1.75276,0.00837102,1.75199,1.75299,1.00817,1.80886,1.80886,0.00633323,1.56601,1.56397,0,1.90032,1.90033,0.00602318,1.64012,1.64012,0.00192074,1.46592,1.46709,1.17376,1.69645,1.69219,0,1.49831,1.49836,0.0449684,2.27852,2.25131,0,1.98603,1.98181,0,2.00238,2.0057,3.31827,1.87412,1.87447,0.354354,1.85573,1.88186,26.1355,
1.4881,0.213083,11.5223,-0.213064,0.529894,-0.146973,0.529923,0.0861219,2.39542,11.9924,1.30457,0.529907,-0.14698,0.529905,0.0861219,1.95962,13.3643,-1.07323,0.527384,-0.14388,0.532496,0.0861219,1.89248,11.8614,-1.36349,-1.4512,0.283448,0.318523,0.0903166,1.03729,11.2348,1.01772,-1.51733,0.329516,0.347265,0.0919998,1.23153,13.6132,0.198471,-1.46212,0.326405,0.363176,0.0892445,2.88746,11.624,-0.0324593,-0.432106,-0.0485702,-0.220438,0.0909582,0.624206,12.4747,-1.14916,-0.439223,-0.0309468,-0.138047,0.0925531,1.14545,12.7108,1.38881,-0.555527,-0.0142767,-0.0509184,0.0893928,1.34574,12.7726,0.203236,-0.583107,-0.349824,-1.04167,0.10845,1.41312,12.972,0.236885,0.523935,0.354595,-1.1782,0.0982984,1.50798,10.854,-0.322983,0.0642679,0.0514594,-1.35015,0.0915818,1.85682,1.85684,0.0199303,1.87539,1.87538,0,1.78003,1.78036,0.325829,1.7973,1.79732,0.0263036,1.66148,1.66148,0,1.7497,1.75044,0.742052,1.69078,1.69078,0.00149172,1.76679,1.81223,45.4403,1.7414,1.74172,0.31805,1.77904,1.73133,0,1.66897,1.67897,10.0041,1.78096,1.78208,1.12568,1.87208,1.87166,0,1.61776,1.61793,0.172826,1.62728,1.62698,0,1.74764,1.74764,0,1.77114,1.7702,0,1.64088,1.64088,0.00428865,1.85386,1.78513,0,1.51508,1.51509,0.00449617,1.64632,1.6601,13.7771,1.89346,1.89356,0.0991404,1.75275,1.75276,0.00876944,1.75199,1.75313,1.14679,1.80886,1.80886,0.00746656,1.56601,1.56354,0,1.90032,1.90033,0.00693387,1.64012,1.64012,0.00357369,1.46592,1.46725,1.33677,1.69645,1.69217,0,1.49831,1.49836,0.0465377,2.27852,2.25046,0,1.98603,1.98119,0,2.00238,2.00631,3.92667,1.87412,1.87453,0.410166,1.85573,1.88248,26.7465,
1.4882,0.213083,11.5223,-0.213064,0.529893,-0.146973,0.529924,0.0861219,2.39542,11.9923,1.30457,0.529911,-0.146982,0.529906,0.0861219,1.95845,13.364,-1.074,0.527392,-0.14352,0.532599,0.0861219,1.89242,11.8614,-1.36358,-1.45125,0.283428,0.318423,0.0903166,1.03729,11.2348,1.01772,-1.51733,0.329516,0.347264,0.0919998,1.23153,13.6132,0.198472,-1.46212,0.326404,0.363177,0.0892445,2.88746,11.624,-0.0324595,-0.432106,-0.0485703,-0.220438,0.0909582,0.624224,12.4747,-1.14917,-0.439251,-0.0309746,-0.138063,0.0925531,1.14539,12.7108,1.38876,-0.555453,-0.0142621,-0.0509843,0.0893928,1.34675,12.7728,0.203968,-0.583298,-0.35038,-1.04107,0.10845,1.41312,12.9719,0.236885,0.523935,0.354595,-1.1782,0.0982984,1.50798,10.854,-0.322983,0.064269,0.051461,-1.35015,0.0915818,1.85682,1.85684,0.0202756,1.87539,1.87538,0,1.78003,1.78041,0.380608,1.7973,1.79733,0.0346961,1.66148,1.66148,0,1.7497,1.75054,0.844118,1.69078,1.69078,0.00183804,1.76679,1.81371,46.9195,1.7414,1.74176,0.365485,1.77904,1.72957,0,1.66897,1.67952,10.5517,1.78096,1.78224,1.28615,1.87208,1.8716,0,1.61776,1.61795,0.19887,1.62728,1.62693,0,1.74764,1.74764,0,1.77114,1.77007,0,1.64088,1.64088,0.00491254,1.85386,1.78186,0,1.51508,1.51509,0.00631686,1.64632,1.66076,14.4451,1.89346,1.89358,0.115268,1.75275,1.75276,0.00902436,1.75199,1.75328,1.29511,1.80886,1.80887,0.00874828,1.56601,1.56311,0,1.90032,1.90033,0.00788952,1.64012,1.64013,0.00576441,1.46592,1.46743,1.51128,1.69645,1.69217,0,1.49831,1.49836,0.0480824,2.27852,2.24961,0,1.98603,1.98057,0,2.00238,2.00691,4.52897,1.87412,1.87459,0.472675,1.85573,1.88306,27.3325,
1.4883,0.213083,11.5223,-0.213063,0.529892,-0.146972,0.529924,0.0861219,2.39542,11.9923,1.30457,0.529916,-0.146984,0.529908,0.0861219,1.95729,13.3637,-1.07476,0.527407,-0.143157,0.532698,0.0861219,1.89235,11.8614,-1.36368,-1.4513,0.283407,0.318315,0.0903166,1.03729,11.2348,1.01772,-1.51733,0.329516,0.347263,0.0919998,1.23153,13.6132,0.198473,-1.46212,0.326403,0.363177,0.0892445,2.88746,11.624,-0.0324598,-0.432107,-0.0485704,-0.220438,0.0909582,0.624245,12.4747,-1.14918,-0.439282,-0.0310069,-0.13808,0.0925531,1.14532,12.7108,1.38871,-0.555374,-0.0142466,-0.051055,0.0893928,1.34777,12.773,0.204702,-0.583489,-0.350934,-1.04048,0.10845,1.41312,12.9719,0.236886,0.523935,0.354595,-1.1782,0.0982984,1.50798,10.854,-0.322982,0.0642704,0.0514628,-1.35015,0.0915818,1.85682,1.85684,0.0206323,1.87539,1.87538,0,1.78003,1.78047,0.440971,1.7973,1.79734,0.0451307,1.66148,1.66148,0,1.7497,1.75065,0.953267,1.69078,1.69078,0.00228417,1.76679,1.81514,48.3478,1.7414,1.74181,0.417186,1.77904,1.72783,0,1.66897,1.68008,11.1128,1.78096,1.78242,1.45931,1.87208,1.87153,0,1.61776,1.61798,0.227123,1.62728,1.62688,0,1.74764,1.74764,0,1.77114,1.76994,0,1.64088,1.64088,0.00569079,1.85386,1.77861,0,1.51508,1.51509,0.00850212,1.64632,1.66142,15.1053,1.89346,1.8936,0.133311,1.75275,1.75276,0.0091345,1.75199,1.75344,1.45313,1.80886,1.80887,0.0102012,1.56601,1.56268,0,1.90032,1.90033,0.00890985,1.64012,1.64013,0.00855383,1.46592,1.46761,1.69732,1.69645,1.69218,0,1.49831,1.49836,0.0496135,2.27852,2.24877,0,1.98603,1.97996,0,2.00238,2.00751,5.12431,1.87412,1.87466,0.542396,1.85573,1.88362,27.8935,
1.4884,0.213083,11.5223,-0.213062,0.529891,-0.146972,0.529925,0.0861219,2.39542,11.9923,1.30457,0.529923,-0.146986,0.52991,0.0861219,1.95614,13.3635,-1.0755,0.527429,-0.142794,0.532792,0.0861219,1.89227,11.8614,-1.36378,-1.45136,0.283383,0.318198,0.0903166,1.03729,11.2348,1.01772,-1.51733,0.329516,0.347262,0.0919998,1.23153,13.6132,0.198474,-1.46212,0.326401,0.363178,0.0892445,2.88746,11.6239,-0.0324601,-0.432107,-0.0485705,-0.220438,0.0909582,0.624267,12.4746,-1.14919,-0.439316,-0.0310441,-0.138098,0.0925531,1.14525,12.7108,1.38866,-0.555289,-0.0142301,-0.0511304,0.0893928,1.34878,12.7732,0.205436,-0.583683,-0.351486,-1.03989,0.10845,1.41312,12.9719,0.236886,0.523935,0.354595,-1.1782,0.0982984,1.50797,10.8539,-0.322982,0.064272,0.051465,-1.35015,0.0915818,1.85682,1.85684,0.0209512,1.87539,1.87538,0,1.78003,1.78054,0.507118,1.7973,1.79735,0.0584824,1.66148,1.66148,0,1.7497,1.75077,1.06914,1.69078,1.69079,0.00283174,1.76679,1.81651,49.7233,1.7414,1.74187,0.473181,1.77904,1.72611,0,1.66897,1.68065,11.687,1.78096,1.7826,1.64537,1.87208,1.87146,0,1.61776,1.61801,0.257629,1.62728,1.62682,0,1.74764,1.74764,0,1.77114,1.7698,0,1.64088,1.64089,0.00665313,1.85386,1.77535,0,1.51508,1.5151,0.0110758,1.64632,1.66208,15.7571,1.89346,1.89362,0.153369,1.75275,1.75276,0.00909865,1.75199,1.75361,1.62085,1.80886,1.80887,0.0118495,1.56601,1.56225,0,1.90032,1.90033,0.0100156,1.64012,1.64013,0.0120378,1.46592,1.46781,1.89488,1.69645,1.69221,0,1.49831,1.49836,0.0511416,2.27852,2.24792,0,1.98603,1.97935,0,2.00238,2.0081,5.71164,1.87412,1.87474,0.620015,1.85573,1.88416,28.4293,
1.4885,0.213082,11.5223,-0.213061,0.52989,-0.146971,0.529926,0.0861219,2.39541,11.9923,1.30457,0.529931,-0.146989,0.529912,0.0861219,1.95501,13.3632,-1.07623,0.527458,-0.142429,0.532882,0.0861219,1.89219,11.8613,-1.3639,-1.45142,0.283357,0.318072,0.0903166,1.03729,11.2348,1.01772,-1.51733,0.329516,0.34726,0.0919998,1.23153,13.6131,0.198474,-1.46212,0.326399,0.363179,0.0892445,2.88746,11.6239,-0.0324603,-0.432108,-0.0485707,-0.220438,0.0909582,0.624292,12.4746,-1.14921,-0.439353,-0.0310866,-0.138119,0.0925531,1.14518,12.7107,1.3886,-0.555199,-0.0142127,-0.0512106,0.0893928,1.34979,12.7734,0.20617,-0.583879,-0.352036,-1.0393,0.10845,1.41312,12.9719,0.236886,0.523935,0.354595,-1.1782,0.0982984,1.50797,10.8539,-0.322981,0.0642739,0.0514676,-1.35015,0.0915818,1.85682,1.85684,0.0212427,1.87539,1.87538,0,1.78003,1.78061,0.579236,1.7973,1.79737,0.0750737,1.66148,1.66148,0,1.7497,1.75089,1.19166,1.69078,1.69079,0.00349772,1.76679,1.81783,51.0447,1.7414,1.74193,0.533608,1.77904,1.72443,0,1.66897,1.68124,12.2733,1.78096,1.7828,1.8445,1.87208,1.87138,0,1.61776,1.61805,0.290429,1.62728,1.62675,0,1.74764,1.74764,0,1.77114,1.76966,0,1.64088,1.64089,0.00783161,1.85386,1.7721,0,1.51508,1.5151,0.0140734,1.64632,1.66272,16.4001,1.89346,1.89364,0.17554,1.75275,1.75276,0.00891602,1.75199,1.75378,1.7982,1.80886,1.80887,0.0137193,1.56601,1.56183,0,1.90032,1.90034,0.0112285,1.64012,1.64014,0.0162744,1.46592,1.46802,2.10391,1.69645,1.69225,0,1.49831,1.49836,0.052679,2.27852,2.24708,0,1.98603,1.97874,0,2.00238,2.00867,6.29009,1.87412,1.87482,0.706046,1.85573,1.88467,28.9397,
